,Advertiser,Brand,Model,Version,Fuel,Year,Kilometers,Displacement_cm3,Power_hp,Segment,Color,Gear_Type,Number_of_Doors,Stand_Warranty_months,Condition,Photo,Price_EUR,Link,Compared_Price,Address,Urban_Consumption_l_by_100km
32,Professional,Citroën,DS5,2.0 HDi Hybrid4 Sport Chic CMP6,Hybrid (Diesel),2015,109000,1997,200,Utility,White,Automatic,5,18,Used,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6InZnc3N4MG94a20xYjEtU1REVlRMUFQiLCJ3IjpbeyJmbiI6IjZtZ2p3bHA3a2dkYjItU1REVlRMUFQiLCJzIjoiMTYiLCJwIjoiMTAsLTEwIiwiYSI6IjAifV19.kNMEmADRgWk4oETO9B6bvC3o38pta3IgV_A1plQ_Oko/image;s=0x269;f=webp,21250,https://www.standvirtual.com/carros/anuncio/citron-ds5-2-0-hdi-hybrid4-sport-chic-cmp6-ID8PpHmi.html,The price is above average.,"Rua São João Baptista - 4805-036 Brito, concelho Guimarães (Portugal)",4.2
33,Professional,Opel,Adam,1.2 Glam,Gasoline,2014,106000,1229,70,City Car,Gray,Manual,3,18,Used,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6ImZ4cnpodTFhMmowYy1TVERWVExQVCIsInciOlt7ImZuIjoiNm1nandscDdrZ2RiMi1TVERWVExQVCIsInMiOiIxNiIsInAiOiIxMCwtMTAiLCJhIjoiMCJ9XX0.sXeanKEChj2aC7CfF90GifKM59rJGY2l3T7ErK7LTyM/image;s=0x269;f=webp,11900,https://www.standvirtual.com/carros/anuncio/opel-adam-1-2-glam-ID8PygwS.html,The price is above average.,"Estr. Nacional 11/1 nº304 - 2835-175 Baixa da Banheira e Vale da Amoreira, concelho Moita (Portugal)",7.4
34,Professional,Citroën,C3,1.2 PureTech Feel,Gasoline,2018,50918,1199,68,City Car,White,Manual,5,18,Used,Não disponível,11990,https://www.standvirtual.com/carros/anuncio/citron-c3-1-2-puretech-feel-ID8PyXhV.html,The price is below average.,"Avenida 9 de Julho 1055A, Vila Nova de Famalicão, - 4760-102 Vila Nova de Famalicão e Calendário, concelho Vila Nova de Famalicão (Portugal)",
35,Private,BMW,116,d EfficientDynamics Edition Sport Line,Diesel,2013,220745,1598,116,Utility,Black,Manual,5,,Used,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6Im82aDl4Z2I5cWx6ajItU1REVlRMUFQiLCJ3IjpbeyJmbiI6IjZtZ2p3bHA3a2dkYjItU1REVlRMUFQiLCJzIjoiMTYiLCJwIjoiMTAsLTEwIiwiYSI6IjAifV19.reBqP1bb8vafBgbt-TQVkhx_4NADhvlqBCOfct-u1Ks/image;s=0x269;f=webp,11900,https://www.standvirtual.com/carros/anuncio/bmw-116-d-efficientdynamics-edition-sport-line-ID8PyBFu.html,The price is within the average.,Não disponível,4.4
36,Professional,VW,T-Cross,1.0 TSI Life,Gasoline,2021,66819,999,95,SUV / Off-road,White,Manual,5,18,Used,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6IjN2ZzQzMmlldmljay1TVERWVExQVCIsInciOlt7ImZuIjoiNm1nandscDdrZ2RiMi1TVERWVExQVCIsInMiOiIxNiIsInAiOiIxMCwtMTAiLCJhIjoiMCJ9XX0.d2HNcy_ZoFSOTy-P9O0Rjy-j8LkP4deoGz65vecX5yM/image;s=0x269;f=webp,22790,https://www.standvirtual.com/carros/anuncio/vw-t-cross-1-0-tsi-life-ID8PxVfI.html,The price is above average.,"Rua Real Dona Maria II, nº7, Pedreiras, Portugal - 2480-109 Pedreiras, concelho Porto de Mós (Portugal)",
37,Private,Porsche,Boxster,2.5 Sport,Gasoline,1999,170000,2480,204,Convertible,Gray,Manual,2,,Used,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6Imlhd2lkeGp0ZXp0dy1TVERWVExQVCIsInciOlt7ImZuIjoiNm1nandscDdrZ2RiMi1TVERWVExQVCIsInMiOiIxNiIsInAiOiIxMCwtMTAiLCJhIjoiMCJ9XX0.xWAy8rDCSEXjfXX29dp63DIXtgzC0XeJ9o_qAtVobxk/image;s=0x269;f=webp,21900,https://www.standvirtual.com/carros/anuncio/porsche-boxster-2-5-sport-ID8PxWEQ.html,The price is within the average.,Não disponível,
38,Private,Peugeot,508 SW,1.6 BlueHDi Active EAT6,Diesel,2016,142000,1560,120,Station Wagon,Black,Automatic,5,,Used,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6IjVyemNremEzNjc5Ny1TVERWVExQVCIsInciOlt7ImZuIjoiNm1nandscDdrZ2RiMi1TVERWVExQVCIsInMiOiIxNiIsInAiOiIxMCwtMTAiLCJhIjoiMCJ9XX0.E_0AQth7IkbGI3sAcmOQd4MfMQL1mFUruod6Fn7bXpc/image;s=0x269;f=webp,14750,https://www.standvirtual.com/carros/anuncio/peugeot-508-sw-1-6-bluehdi-active-eat6-ID8PxSIx.html,The price is within the average.,Não disponível,4.7
39,Professional,Mercedes-Benz,C 200,CDi Elegance BlueEfficiency,Diesel,2012,178000,2143,136,Station Wagon,Black,Manual,5,18,Used,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6ImxhZ2dpOGx0ZHp6aTEtU1REVlRMUFQiLCJ3IjpbeyJmbiI6IjZtZ2p3bHA3a2dkYjItU1REVlRMUFQiLCJzIjoiMTYiLCJwIjoiMTAsLTEwIiwiYSI6IjAifV19.kTJQQLaG9n1ZY8DyBXjnFczO2o92HvQNlTJVHUXdM0Y/image;s=0x269;f=webp,13990,https://www.standvirtual.com/carros/anuncio/mercedes-benz-c-200-cdi-elegance-blueefficiency-ID8Pvy6Q.html,The price is within the average.,"E N 252 Rua Bejo do lobo Alto Estanqueiro Jardia - 2870-683 Montijo e Afonsoeiro, concelho Montijo (Portugal)",
40,Professional,Mercedes-Benz,CLA 180,d Shooting Brake Urban Aut.,Diesel,2017,143000,1461,109,Station Wagon,Gray,Automatic,5,18,Used,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6Im41czI5cHQ2OTA4MzMtU1REVlRMUFQiLCJ3IjpbeyJmbiI6IjZtZ2p3bHA3a2dkYjItU1REVlRMUFQiLCJzIjoiMTYiLCJwIjoiMTAsLTEwIiwiYSI6IjAifV19.ZoLRXyFhTcK4szg6CfVnTEjqsHJQ_-I7-3gYWQ-OkHc/image;s=0x269;f=webp,22900,https://www.standvirtual.com/carros/anuncio/mercedes-benz-cla-180-d-shooting-brake-urban-aut-ID8PwlYY.html,The price is within the average.,"Rua Professor Ferreira da Silva 580 - 4505-155 Argoncilhe, Santa Maria da Feira (Portugal)",
41,Professional,Opel,Astra,1.6 CDTI Business Edition S/S,Diesel,2017,82000,1598,110,Utility,White,Manual,5,18,Used,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6Inc2bGZrOGlrMmRkeDItU1REVlRMUFQiLCJ3IjpbeyJmbiI6IjZtZ2p3bHA3a2dkYjItU1REVlRMUFQiLCJzIjoiMTYiLCJwIjoiMTAsLTEwIiwiYSI6IjAifV19.qFK4vf2ZfD6TNEXXTK8Jy6s3Fq9aexULaLIWpWWzcdk/image;s=0x269;f=webp,15990,https://www.standvirtual.com/carros/anuncio/opel-astra-1-6-cdti-business-edition-s-s-ID8PydKp.html,The price is within the average.,"Avenida 23 Julho de 1833, 145 - 2840-263 Seixal, Arrentela e Aldeia de Paio Pires, concelho Seixal (Portugal)",
42,Professional,Mercedes-Benz,C 200,d Avantgarde Aut.,Diesel,2018,80440,1598,136,Station Wagon,Blue,Automatic,5,18,Used,Não disponível,24890,https://www.standvirtual.com/carros/anuncio/mercedes-benz-c-200-d-avantgarde-aut-ID8PuL1g.html,The price is within the average.,"Avenida Escritor Costa Barreto 3009, Valbom, Portu - 4420-445 Gondomar (São Cosme), Valbom e Jovim, concelho Gondomar (Portugal)",
43,Professional,Renault,Clio,1.0 TCe RS Line,Gasoline,2020,41511,999,100,City Car,Red,Manual,5,18,Used,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6ImN4ZjdueHZlZjFjcDItU1REVlRMUFQiLCJ3IjpbeyJmbiI6IjZtZ2p3bHA3a2dkYjItU1REVlRMUFQiLCJzIjoiMTYiLCJwIjoiMTAsLTEwIiwiYSI6IjAifV19.NwygzAXDAiTBjpsbrbKYWagURbWYjI4DMK_bUmq5qiE/image;s=0x269;f=webp,17950,https://www.standvirtual.com/carros/anuncio/renault-clio-1-0-tce-rs-line-ID8PyCbi.html,The price is within the average.,"Rua Sangemil Nº 280 PEDROUÇOS - 4425-692 Pedrouços, concelho Maia (Portugal)",
44,Professional,DS,DS3 Crossback,E-TENSE INES DE LA FRESSANGE,Electric,2021,14000,,136,SUV / Off-road,Blue,Automatic,5,18,Used,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6ImN1ODRseXkyOXFpazMtU1REVlRMUFQiLCJ3IjpbeyJmbiI6IjZtZ2p3bHA3a2dkYjItU1REVlRMUFQiLCJzIjoiMTYiLCJwIjoiMTAsLTEwIiwiYSI6IjAifV19.AzmM06_PEcc2qhGiXwcbT3diAZyyi-voYCrCmpHDLOk/image;s=0x269;f=webp,26990,https://www.standvirtual.com/carros/anuncio/ds-ds3-crossback-e-tense-ines-de-la-fressange-ID8PvlAo.html,The price is below average.,"Rua António Andrade Nº 1172 - 2820-205 Charneca de Caparica e Sobreda, concelho Almada (Portugal)",
45,Professional,Volvo,XC 90,2.0 D4 Momentum,Diesel,2018,163077,1969,190,Minivan,Gray,Automatic,5,18,Used,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6ImxhZXU2aTU3eWQ1cjItU1REVlRMUFQiLCJ3IjpbeyJmbiI6IjZtZ2p3bHA3a2dkYjItU1REVlRMUFQiLCJzIjoiMTYiLCJwIjoiMTAsLTEwIiwiYSI6IjAifV19.uZGDqXlc2gGptf17D98y1WxLC78F_7o6GeKyItE2nDE/image;s=0x269;f=webp,42500,https://www.standvirtual.com/carros/anuncio/volvo-xc-90-2-0-d4-momentum-ID8PkF3D.html,The price is within the average.,"Rua de Leiria Nº 148 - 2430-091 Marinha Grande, Marinha Grande (Portugal)",
46,Private,Volvo,S60,2.0 D3 Summum,Diesel,2011,242728,1984,163,City Car,Black,Manual,4,,Used,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6InR0MXkxZzFmYTU0Ni1TVERWVExQVCIsInciOlt7ImZuIjoiNm1nandscDdrZ2RiMi1TVERWVExQVCIsInMiOiIxNiIsInAiOiIxMCwtMTAiLCJhIjoiMCJ9XX0.yz_8DAfeZbt9EzHv1uJ67yFqGyGgDXhXCOXbgNgelPg/image;s=0x269;f=webp,8700,https://www.standvirtual.com/carros/anuncio/volvo-s60-2-0-d3-summum-ID8PuFpH.html,Not available,Não disponível,7.2
47,Professional,Volvo,XC 60,2.0 T8 PHEV Momentum AWD,Hybrid (Gasoline),2019,49000,1969,392,SUV / Off-road,Gray,Automatic,5,36,Used,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6Imo5ZjBlMG0zeTJ4MDMtU1REVlRMUFQiLCJ3IjpbeyJmbiI6IjZtZ2p3bHA3a2dkYjItU1REVlRMUFQiLCJzIjoiMTYiLCJwIjoiMTAsLTEwIiwiYSI6IjAifV19.2DmlK01nM2W4-PojBFq0M_tApz0z5tJDYqavXwT_nXU/image;s=0x269;f=webp,40950,https://www.standvirtual.com/carros/anuncio/volvo-xc-60-2-0-t8-phev-momentum-awd-ID8Py4Qa.html,Not available,"Rua Alvaro Ferreira Alves nr 36C - 2855 - 597 Corroios, concelho Seixal (Portugal)",
48,Professional,SEAT,Ibiza,1.2 TSI FR,Gasoline,2014,164870,1197,105,City Car,Black,Manual,5,18,Used,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6Inp4a2NoaTdoOHhvazItU1REVlRMUFQiLCJ3IjpbeyJmbiI6IjZtZ2p3bHA3a2dkYjItU1REVlRMUFQiLCJzIjoiMTYiLCJwIjoiMTAsLTEwIiwiYSI6IjAifV19.XWVO98msZvorZjKE-GCXnbzOqbGzg6RnONW_4vg-jUA/image;s=0x269;f=webp,10990,https://www.standvirtual.com/carros/anuncio/seat-ibiza-1-2-tsi-fr-ID8PxmDe.html,The price is within the average.,"Avenida Engenheiro Duarte Pacheco 2420, Ermesinde, - 4445-416 Ermesinde, concelho Valongo (Portugal)",6.5
49,Professional,Renault,Mégane Sport Tourer,1.5 Blue dCi Limited,Diesel,2019,130516,1461,115,Station Wagon,Black,Manual,5,18,Used,Não disponível,16900,https://www.standvirtual.com/carros/anuncio/renault-mgane-sport-tourer-1-5-blue-dci-limited-ID8PxJUJ.html,The price is within the average.,"Rua da Arroteia 847, Leça do Balio, Portugal - 4465-586 Custóias, Leça do Balio e Guifões, concelho Matosinhos (Portugal)",
50,Professional,MINI,One,,Gasoline,2018,56480,1499,102,City Car,Orange,Manual,3,36,Used,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6ImVtOWxiaTZ0MTA0ZjEtU1REVlRMUFQiLCJ3IjpbeyJmbiI6IjZtZ2p3bHA3a2dkYjItU1REVlRMUFQiLCJzIjoiMTYiLCJwIjoiMTAsLTEwIiwiYSI6IjAifV19.44lMiK2G5Fs_2naex2wpwJO3Nqndhf7agHDLTLmHQuQ/image;s=0x269;f=webp,17999,https://www.standvirtual.com/carros/anuncio/mini-one-ID8Pneeh.html,The price is within the average.,"R. Marquês de Pombal 390, Trofa - 4785-191 Bougado (São Martinho e Santiago), concelho Trofa (Portugal)",
51,Professional,Audi,A1 Sportback,1.4 TDI,Diesel,2016,152000,1422,90,City Car,White,Manual,5,18,Used,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6InI3ZjRieHZhdTBlNC1TVERWVExQVCIsInciOlt7ImZuIjoiNm1nandscDdrZ2RiMi1TVERWVExQVCIsInMiOiIxNiIsInAiOiIxMCwtMTAiLCJhIjoiMCJ9XX0.7TYP2ZacjcmK2jRpeTctOpVzyr2QoqebL_hUzDmYc_g/image;s=0x269;f=webp,15900,https://www.standvirtual.com/carros/anuncio/audi-a1-sportback-1-4-tdi-ID8PyQ09.html,The price is within the average.,"Rua João Costa Abreu - 4765-547 Serzedelo, concelho Guimarães (Portugal)",
52,Professional,Porsche,Macan,Standard,Gasoline,2018,96693,1984,252,SUV / Off-road,Gray,Automatic,5,18,Used,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6ImJzc3R4Mmx6eWRldy1TVERWVExQVCIsInciOlt7ImZuIjoiNm1nandscDdrZ2RiMi1TVERWVExQVCIsInMiOiIxNiIsInAiOiIxMCwtMTAiLCJhIjoiMCJ9XX0.1W-vCmyRzM2Y5Y6usH3z9adPp4ZHDguSRSNxTpQ4n68/image;s=0x269;f=webp,56990,https://www.standvirtual.com/carros/anuncio/porsche-macan-standard-ID8Pyfxo.html,The price is within the average.,"Rua 19, Nº1555 - Anta - 4500-047 Espinho, concelho Espinho (Portugal)",
53,Professional,BMW,318,d Touring Advantage,Diesel,2017,82634,1995,150,Station Wagon,Gray,Manual,5,18,Used,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6ImE2MnYwYmk1eGVjdzItU1REVlRMUFQiLCJ3IjpbeyJmbiI6IjZtZ2p3bHA3a2dkYjItU1REVlRMUFQiLCJzIjoiMTYiLCJwIjoiMTAsLTEwIiwiYSI6IjAifV19.H1i1rynzjpNWKK4QsvYIpQ_NGOBCS-stRikSqpLPd-U/image;s=0x269;f=webp,23990,https://www.standvirtual.com/carros/anuncio/bmw-318-d-touring-advantage-ID8PxhXR.html,The price is within the average.,"Rua Alfredo da Silva - 2614 - 509 Alfragide, Amadora (Portugal)",
54,Professional,Peugeot,e-208,Active Pack,Electric,2020,15358,,136,City Car,Gray,Automatic,5,18,Used,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6IjluNWhjNWM4eThtaS1TVERWVExQVCIsInciOlt7ImZuIjoiNm1nandscDdrZ2RiMi1TVERWVExQVCIsInMiOiIxNiIsInAiOiIxMCwtMTAiLCJhIjoiMCJ9XX0.f9vPmOSKGlVj29Vr_ai163Eiv8jm7lPiAzhxshPhzHk/image;s=0x269;f=webp,22498,https://www.standvirtual.com/carros/anuncio/peugeot-e-208-active-pack-ID8PxvXt.html,The price is below average.,"Beloura - Sintra - 2710-704 Sintra (Santa Maria e São Miguel, São Martinho e São Pedro de Penaferrim), concelho Sintra (Portugal)",
55,Private,Opel,Insignia,2.0 CDTi Cosmo ecoFLEX,Diesel,2010,224000,1956,160,Sedan,Gray,Manual,4,,Used,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6IjkxZXNramNiazc5ODEtU1REVlRMUFQiLCJ3IjpbeyJmbiI6IjZtZ2p3bHA3a2dkYjItU1REVlRMUFQiLCJzIjoiMTYiLCJwIjoiMTAsLTEwIiwiYSI6IjAifV19.fVhEv7TE7NRVWiu2rvh6BFWPxipi7UO2TH6gfejI3uc/image;s=0x269;f=webp,8500,https://www.standvirtual.com/carros/anuncio/opel-insignia-2-0-cdti-cosmo-ecoflex-ID8Pz1h1.html,The price is within the average.,Não disponível,6.8
56,Professional,Mercedes-Benz,A 180,d Style Aut.,Diesel,2018,148000,1461,116,City Car,Gray,Automatic,5,18,Used,Não disponível,22890,https://www.standvirtual.com/carros/anuncio/mercedes-benz-a-180-d-style-aut-ID8Py0V0.html,The price is within the average.,"Rua Martins Sarmento Arqueólogo 7 - 4785-116 Covelas, Trofa (Portugal)",
57,Professional,Peugeot,208,1.2 PureTech Active,Gasoline,2015,80000,1199,82,City Car,Orange,Manual,5,18,Used,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6ImlieXJteGhidnZrNzMtU1REVlRMUFQiLCJ3IjpbeyJmbiI6IjZtZ2p3bHA3a2dkYjItU1REVlRMUFQiLCJzIjoiMTYiLCJwIjoiMTAsLTEwIiwiYSI6IjAifV19.7tW8uSyZEjVhKNqE1jITUyEiLasVx_tehlfqz7kexJ4/image;s=0x269;f=webp,10900,https://www.standvirtual.com/carros/anuncio/peugeot-208-1-2-puretech-active-ID8Pl7Gj.html,The price is within the average.,"Av S. Félix, Nº 2446 R/CH - 4760-512 Gondifelos, Cavalões e Outiz, concelho Vila Nova de Famalicão (Portugal)",5.5
58,Professional,Audi,A4 Avant,2.0 TDI Sport,Diesel,2017,178000,1968,190,Station Wagon,Black,Manual,5,18,Used,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6IjJxc3B2MGdyaHRxZi1TVERWVExQVCIsInciOlt7ImZuIjoiNm1nandscDdrZ2RiMi1TVERWVExQVCIsInMiOiIxNiIsInAiOiIxMCwtMTAiLCJhIjoiMCJ9XX0.r-j96xKaEBYMSrybUnIfn6YZCoWmqFfg0jSi9gpOf0k/image;s=0x269;f=webp,22000,https://www.standvirtual.com/carros/anuncio/audi-a4-avant-2-0-tdi-sport-ID8Py0Jm.html,Not available,"En1 Km84 - 2475 Benedita, concelho Alcobaça (Portugal)",
59,Professional,Renault,Twingo,1.0 SCe Zen,Gasoline,2020,58312,999,75,City Car,Black,Manual,5,18,Used,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6ImhwZ2Nzb2Q4dWluci1TVERWVExQVCIsInciOlt7ImZuIjoiNm1nandscDdrZ2RiMi1TVERWVExQVCIsInMiOiIxNiIsInAiOiIxMCwtMTAiLCJhIjoiMCJ9XX0.X78mUstI9bTmm3-a6oMLPk1fze-fpyekFkBTXpCgxWc/image;s=0x269;f=webp,13490,https://www.standvirtual.com/carros/anuncio/renault-twingo-1-0-sce-zen-ID8Pyxvp.html,The price is above average.,"EN 9 - Sentido Torres Vedras - Santa Cruz - EN9 - 2560-250 Torres Vedras, Torres Vedras (Portugal)",
60,Private,BMW,118,d Aut. Sport Line,Diesel,2013,153000,1995,143,Utility,Black,Automatic,5,,Used,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6IjFubHo5NmN1Y2c2MS1TVERWVExQVCIsInciOlt7ImZuIjoiNm1nandscDdrZ2RiMi1TVERWVExQVCIsInMiOiIxNiIsInAiOiIxMCwtMTAiLCJhIjoiMCJ9XX0._63b1pmztWsvMePvwlDn-5X_aZMu5AEnOw4MRx5U3X8/image;s=0x269;f=webp,16350,https://www.standvirtual.com/carros/anuncio/bmw-118-d-aut-sport-line-ID8Py0Fr.html,The price is within the average.,Não disponível,5.3
61,Professional,Smart,ForTwo Coupé,Electric Drive Brabus Style,Electric,2019,31000,,82,Convertible,Black,Automatic,2,18,Used,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6Ijc3bjNnczRtMHBvazMtU1REVlRMUFQiLCJ3IjpbeyJmbiI6IjZtZ2p3bHA3a2dkYjItU1REVlRMUFQiLCJzIjoiMTYiLCJwIjoiMTAsLTEwIiwiYSI6IjAifV19.btDqJWhZqQbwZM_TLTLLTdFJ4CU8ab4OtwVdB1pwCCw/image;s=0x269;f=webp,17690,https://www.standvirtual.com/carros/anuncio/smart-fortwo-coup-electric-drive-brabus-style-ID8PafLo.html,The price is within the average.,"Rua Gomes de Amorim N-1164 - 4490-641 Povoa de Varzim, concelho Povoa de Varzim (Portugal)",
62,Professional,Fiat,500e,Icon,Electric,2021,16743,,118,City Car,White,Automatic,3,18,Used,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6IjZmcjd1YTdsNHY2MzItU1REVlRMUFQiLCJ3IjpbeyJmbiI6IjZtZ2p3bHA3a2dkYjItU1REVlRMUFQiLCJzIjoiMTYiLCJwIjoiMTAsLTEwIiwiYSI6IjAifV19.ZGDUVtWxWp5pJnX5WH21Bujcr2XMR_WWb6Psi8SrNPA/image;s=0x269;f=webp,29990,https://www.standvirtual.com/carros/anuncio/fiat-500e-icon-ID8Pxie9.html,The price is within the average.,"R. Manuel Pinto de Azevedo, 171 - 4100-321 Porto Ramalde, Porto (Portugal)",
63,Professional,Mercedes-Benz,C 220,d 4Matic Station 9G-TRONIC AMG Line,Diesel,2018,120000,1950,194,Station Wagon,Black,Automatic,5,18,Used,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6Ink2OW9zdGxiN2lpci1TVERWVExQVCIsInciOlt7ImZuIjoiNm1nandscDdrZ2RiMi1TVERWVExQVCIsInMiOiIxNiIsInAiOiIxMCwtMTAiLCJhIjoiMCJ9XX0.JOCZRu28p2ZwTFGKVIxGf0YkTGdlRMObwEsAN0kPpDc/image;s=0x269;f=webp,32999,https://www.standvirtual.com/carros/anuncio/mercedes-benz-c-220-d-4matic-station-9g-tronic-amg-line-ID8PpHa9.html,The price is within the average.,"Odivelas - 2675-220 Odivelas, concelho Odivelas (Portugal)",
64,Private,BMW,420 Gran Coupé,d Pack M Auto,Diesel,2017,35000,1995,190,Sedan,Black,Automatic,5,,Used,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6IjF3dHNtNnFsZGZnMDItU1REVlRMUFQiLCJ3IjpbeyJmbiI6IjZtZ2p3bHA3a2dkYjItU1REVlRMUFQiLCJzIjoiMTYiLCJwIjoiMTAsLTEwIiwiYSI6IjAifV19.62e-YF6io3u9rnjBucUKhsaurlcwnJ8cMMdWEX7lLlI/image;s=0x269;f=webp,32500,https://www.standvirtual.com/carros/anuncio/bmw-420-gran-coup-d-pack-m-auto-ID8PmtUM.html,The price is within the average.,Não disponível,
65,Professional,Renault,Mégane Sport Tourer,1.5 dCi GT Line EDC,Diesel,2016,209959,1461,110,Station Wagon,Blue,Automatic,5,18,Used,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6IjBkZDNqMTJmdzViZi1TVERWVExQVCIsInciOlt7ImZuIjoiNm1nandscDdrZ2RiMi1TVERWVExQVCIsInMiOiIxNiIsInAiOiIxMCwtMTAiLCJhIjoiMCJ9XX0.GkGMeoZ5B9uGMAiltfSEtmV8SjXUxuxB1M4wdT4snBQ/image;s=0x269;f=webp,14250,https://www.standvirtual.com/carros/anuncio/renault-mgane-sport-tourer-1-5-dci-gt-line-edc-ID8PxoWH.html,The price is within the average.,"RUA SEIXO N20 VILA COVA DE CARROS - 4580-630 Paredes, concelho Paredes (Portugal)",
66,Private,SEAT,Tarraco,2.0 TDI Xcellence,Diesel,2019,66900,1968,150,SUV / Off-road,White,Manual,5,,Used,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6ImZmN3Q2dWVqeGRmZDMtU1REVlRMUFQiLCJ3IjpbeyJmbiI6IjZtZ2p3bHA3a2dkYjItU1REVlRMUFQiLCJzIjoiMTYiLCJwIjoiMTAsLTEwIiwiYSI6IjAifV19.CIZ1mgj3vsLzhwFUKYxKawtVHywaRVo0NII8qr9OhD0/image;s=0x269;f=webp,29500,https://www.standvirtual.com/carros/anuncio/seat-tarraco-2-0-tdi-xcellence-ID8PsAsM.html,The price is within the average.,Não disponível,
67,Private,Land Rover,Range Rover Evoque,2.0 TD4 SE Dynamic Auto,Diesel,2017,158000,1999,180,SUV / Off-road,Gray,Automatic,5,,Used,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6Ind3enFxcmtraGo5dTMtU1REVlRMUFQiLCJ3IjpbeyJmbiI6IjZtZ2p3bHA3a2dkYjItU1REVlRMUFQiLCJzIjoiMTYiLCJwIjoiMTAsLTEwIiwiYSI6IjAifV19.5V3awnNB4lG6tPAW2jElKvRVLVeGqd1_spuJ98HBIzE/image;s=0x269;f=webp,31250,https://www.standvirtual.com/carros/anuncio/land-rover-range-rover-evoque-2-0-td4-se-dynamic-auto-ID8PxLJL.html,Not available,Não disponível,6.7
68,Professional,Ford,Mustang Mach-E,GT AWD,Electric,2022,4000,,487,SUV / Off-road,Blue,Automatic,5,18,Used,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6ImkwNGYwZmVxemM5czMtU1REVlRMUFQiLCJ3IjpbeyJmbiI6IjZtZ2p3bHA3a2dkYjItU1REVlRMUFQiLCJzIjoiMTYiLCJwIjoiMTAsLTEwIiwiYSI6IjAifV19.T331tGfcm_1U0Faun-QYhGsEH2jZzTtnh1iPPi2yzTk/image;s=0x269;f=webp,85990,https://www.standvirtual.com/carros/anuncio/ford-mustang-mach-e-gt-awd-ID8PkEtw.html,The price is within the average.,"AVENIDA DA NACIONAL Nº164 R/C - 4730-307 Moure, concelho Vila Verde (Portugal)",
69,Professional,Peugeot,308 SW,1.6 BlueHDi Active,Diesel,2015,121645,1560,120,Station Wagon,Gray,Manual,5,18,Used,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6IjBhNGM3ZjFxOGg1dTMtU1REVlRMUFQiLCJ3IjpbeyJmbiI6IjZtZ2p3bHA3a2dkYjItU1REVlRMUFQiLCJzIjoiMTYiLCJwIjoiMTAsLTEwIiwiYSI6IjAifV19.riYApsjfi1MS-ZHitDOmUbgTE6A_Q5UOvi6CuOq5AZ4/image;s=0x269;f=webp,15990,https://www.standvirtual.com/carros/anuncio/peugeot-308-sw-1-6-bluehdi-active-ID8PxiED.html,The price is above average.,"Quinta do Lavi  Limites da Abrunheira - 2710 Sintra (Santa Maria e São Miguel, São Martinho e São Pedro de Penaferrim), Sintra (Portugal)",
